Weight (pounds),Height (inches)
134.8916,67.34824
127.6066,65.91384
108.9719,67.37608
138.4284,70.77374
151.4509,72.8469
130.0036,64.95583
113.0897,68.67514
129.1464,68.73548
133.1919,67.33471
124.866,66.68746
121.4815,65.85168
137.8631,70.81582
125.8314,65.09564
135.3299,70.61931
107.3931,67.96031
144.1915,70.68803
100.5991,66.34093
130.1721,71.98092
140.8988,70.17314
143.6734,70.63179
90.29334,64.87469
130.4148,69.62426
123.8754,65.17407
154.0757,69.09608
137.4948,71.81975
141.8174,68.66104
126.8401,67.17895
131.9545,68.00257
120.9803,70.77144
119.7816,68.82564
127.7472,70.04554
134.2469,68.95339
108.5235,64.41355
125.0611,63.82854
123.0197,68.3559
129.8861,69.25516
154.8178,73.38109
151.9248,69.36199
135.6969,70.71977
127.2047,67.59075
137.876,70.98644
124.4771,67.73825
154.6002,71.10527
134.0699,71.95975
117.4639,65.74155
128.3519,65.64344
118.1031,68.37038
127.8238,70.50701
129.914,66.43263
131.3221,66.60278
128.1544,68.03472
122.8347,69.83384
143.5868,68.22043
106.5681,67.78035
124.9457,67.1894
113.6761,66.17013
105.4988,65.98555
125.3804,70.37458
120.0159,66.98272
135.0513,69.07135
112.0501,64.39778
126.6445,70.30031
126.7371,68.46686
138.6844,68.07287
143.346,69.65267
124.6758,67.85116
119.2154,68.81195
129.5162,68.88093
141.2136,71.2914
124.9304,64.93822
117.6936,64.39593
128.117,67.61191
125.507,65.36431
139.9115,68.57192
132.5572,69.63015
129.5233,64.66196
139.3905,71.18005
121.712,65.6959
122.7607,66.05318
117.4026,67.04924
135.9146,68.42541
123.838,68.54306
102.8468,65.95454
119.3281,66.95297
104.4281,64.91704
129.2376,66.59452
138.2296,68.17706
138.6461,69.573
130.4121,71.65878
124.4317,65.06775
127.9011,66.85523
125.2683,67.84366
121.1672,69.22848
128.1437,69.75159
121.494,67.48764
129.3746,68.12465
127.4765,68.50207
113.1406,67.50188
132.5812,68.83511
110.5741,65.40895
139.194,68.31175
128.757,68.78411
132.9714,65.39974
125.0153,66.754
95.80713,65.37482
152.9084,70.65043
121.217,70.97634
127.448,66.75895
120.2754,66.26857
127.4945,67.34174
111.026,67.39093
153.5447,71.04158
110.9415,63.7418
121.0967,66.91954
123.5086,65.84956
116.363,67.03723
134.9384,67.92717
113.8451,66.72742
113.0531,66.34696
127.5692,66.53015
125.1506,68.60951
115.4493,66.11208
138.9409,67.01143
133.292,70.45763
130.5079,65.3277
114.2578,67.28212
137.6167,70.37548
114.5218,68.04608
139.4884,70.36839
124.6962,68.38089
130.045,67.78852
141.782,69.77907
125.4556,69.59613
119.1796,67.9806
107.0361,65.84256
125.3591,66.99247
115.7565,63.54764
128.7986,71.50943
129.3747,69.94093
145.662,71.21029
123.6062,71.56281
124.6278,65.31159
122.7439,65.18491
120.2892,65.25283
128.6295,67.46596
111.5271,67.27426
117.7437,64.97376
109.4645,64.60687
132.9405,69.736
124.1881,67.7749
136.8094,69.30528
143.1901,71.38338
117.3002,65.60915
130.8166,66.23041
137.4417,66.53307
128.97,67.51649
114.6422,67.72325
138.4685,68.57113
123.19,66.23808
121.9934,67.75308
149.3778,68.2829
137.21,68.40175
138.6653,66.09433
118.8309,70.03545
116.7297,65.46717
131.5675,66.46693
129.5762,67.85512
131.4946,70.36596
125.1984,68.09483
131.8467,70.06267
121.0286,67.65661
121.8685,69.08508
147.9118,68.40932
130.6309,69.12972
139.9751,67.97094
126.6522,67.62895
116.7992,66.80442
132.4308,68.57388
130.6493,67.45375
132.6351,68.6366
124.4934,65.92344
129.6396,70.69799
131.2952,68.09362
121.3845,69.50493
116.8423,67.03953
143.4353,69.04839
140.0996,70.66314
127.1524,67.94574
116.4033,68.5127
145.5938,68.81282
136.0613,67.15097
126.2249,68.34367
130.9905,67.38561
131.7105,64.88607
125.1818,65.5339
147.0456,69.3919
109.3503,66.46889
120.7578,63.25683
112.4772,67.61546
138.4517,69.88085
136.7186,70.15703
136.0144,70.61107
148.7104,71.3845
120.4476,66.53779
133.5431,71.05961
140.0484,67.63928
129.0091,63.8441
121.0921,66.79275
125.6694,68.61061
117.6691,70.40975
133.959,65.20379
121.968,69.08499
135.3754,68.29678
111.6269,65.83832
117.3099,67.18313
131.75,67.87544
130.3517,67.51672
124.7463,67.98827
127.5476,70.33848
118.5713,67.29728
118.7344,65.95685
117.239,65.2832
127.4872,71.86035
128.9596,67.32069
147.7036,68.52503
132.158,69.74627
129.6624,65.75926
142.583,67.26104
123.1966,67.59186
114.619,65.54701
134.1679,70.57745
129.3978,64.93595
133.0797,69.85715
130.0722,70.81884
139.2852,68.30112
131.5521,67.54828
135.3276,71.89737
130.5668,68.81871
144.8947,68.57948
121.8662,66.01716
110.649,67.25756
150.0971,70.5545
123.8581,66.29452
128.4226,68.57082
125.197,68.60497
129.7427,67.99508
125.7215,66.12931
132.001,66.41232
140.054,68.42482
114.1178,66.80813
116.1322,67.72371
117.7071,70.99035
131.2855,67.56098
113.6105,69.12684
144.7629,67.97635
141.6047,66.30036
140.0213,69.30957
108.4237,65.63213
117.2512,66.22333
126.77,66.74595
135.074,69.66252
132.0189,68.21548
109.2101,69.28403
127.8589,69.64359
122.0737,71.48035
137.6851,69.37451
127.5918,65.19039
111.5819,64.02516
121.3966,66.58522
138.8427,65.81355
116.5048,66.10408
137.4424,68.56408
121.9768,67.89191
116.8105,71.42475
126.0482,65.98772
114.7284,70.95594
126.7487,64.37344
131.342,69.76692
119.0926,66.46755
137.8646,67.76109
129.5914,71.17728
128.105,67.31413
137.4504,70.22181
129.6324,69.28985
133.4823,66.35778
124.7911,69.27648
113.9428,66.3778
116.8399,63.24012
138.7521,69.18211
125.4607,69.11432
130.5948,67.48024
134.2699,69.75327
143.4724,69.62313
142.254,65.95463
139.8464,68.89125
132.4897,67.23829
138.5529,67.73728
123.1153,68.72443
132.6998,65.20195
106.6149,66.2865
134.9917,68.01878
130.92,66.89261
122.4887,67.79814
136.0645,66.6555
119.5334,69.77338
117.7405,68.42446
115.5734,65.55531
104.7006,68.34513
123.6592,66.26115
138.5289,66.40599
132.2257,68.64386
117.2914,68.70476
141.6933,68.03119
129.6313,66.25774
94.51219,64.0967
120.6412,67.0669
121.3762,65.80509
133.2667,68.05092
127.9032,67.52718
123.3962,66.35888
136.9675,70.87196
114.1357,68.29448
118.0845,67.0344
121.8608,70.91179
145.5199,68.77458
128.9862,68.8064
110.4729,66.80841
126.9126,65.02676
141.1132,71.83389
138.183,67.41125
132.6335,68.8635
127.2025,66.39633
146.2561,67.90122
141.6517,69.04019
126.5209,66.26552
121.554,68.4645
116.5904,66.8815
139.0275,71.36376
116.2031,66.06344
115.7431,66.64834
116.8138,67.3297
138.6574,68.20575
108.5229,69.59793
133.6747,67.50819
128.0916,68.00385
128.6687,69.51431
115.4484,68.00582
125.0018,67.59357
136.4816,69.78942
121.9301,72.36491
126.8874,68.13393
119.9595,67.83776
142.2743,68.87619
129.9792,66.04124
131.1604,65.81569
128.8601,69.22762
111.9433,64.72395
132.3867,68.48588
134.2844,68.28041
127.6919,65.5087
114.5415,66.73361
138.1499,69.20114
140.358,71.44618
125.9099,70.08869
134.4383,69.6745
136.6572,71.68575
123.5248,71.09849
130.345,67.65215
149.8413,70.41131
115.5647,68.33638
109.6661,64.72321
108.8823,64.6035
112.3914,66.92416
130.0139,68.46553
136.8066,67.19789
111.1892,67.78929
119.3179,66.6783
120.1224,67.38496
124.093,68.00018
117.8442,65.27378
142.1545,69.14142
122.3342,67.46178
115.7081,68.87277
136.5833,68.02365
120.5965,70.33914
121.269,68.05498
133.5937,66.63059
127.541,66.23781
139.1153,70.68625
140.4052,67.92487
124.3543,67.98283
136.9707,67.83966
136.9799,70.87256
129.9913,68.67371
113.6199,65.63433
127.6126,66.98566
117.966,69.39665
127.2407,67.97483
123.8412,69.02449
121.2687,65.06479
118.5378,68.67376
115.4182,67.57063
131.2651,66.86965
110.3212,66.42749
129.2128,68.42186
140.8802,69.83543
121.1068,66.38544
134.4281,69.67951
116.2489,66.10079
117.8009,65.82617
126.455,68.71368
137.1076,71.38503
152.1776,69.73254
128.6175,68.37367
113.9725,65.05453
105.9582,64.38195
134.3052,69.22384
132.4565,66.67906
134.3756,69.15689
146.8833,67.53215
131.2724,70.71198
132.9619,69.06844
140.4684,66.36641
144.838,69.74416
129.261,69.72221
138.036,67.005
125.5747,68.39904
129.4743,65.72237
129.4677,70.41527
105.1944,66.08413
125.2679,66.34093
128.237,65.25134
123.3362,67.53562
110.8623,68.21037
114.4586,67.41542
137.2435,69.8279
125.8706,66.30495
140.8451,69.06175
131.2554,69.64603
140.12,70.75572
138.8613,67.51414
117.374,67.50856
109.9978,67.30225
129.4122,67.76966
135.1643,70.13058
108.1378,66.28125
146.3046,72.48112
127.6499,66.93464
133.5096,67.24385
124.8396,69.30013
123.4209,71.68649
125.1731,69.69329
116.5013,68.22858
124.5635,70.77195
132.8562,69.63875
124.2136,67.5239
137.6254,70.26869
112.2365,67.32622
117.92,65.82766
107.1366,67.28046
127.8631,68.47687
119.5914,66.16499
129.7663,71.12585
126.2753,67.51094
120.6916,67.98365
147.2496,70.76255
123.8089,68.13751
124.9097,69.7139
129.2576,69.28011
133.2142,67.72134
134.9818,71.35771
115.4612,65.01169
114.2201,66.57282
126.4372,66.2121
121.5315,68.42587
137.3384,68.25899
130.1496,71.66231
149.3463,70.73674
131.8088,68.81489
124.5172,67.8052
124.094,67.28023
146.9701,75.1528
135.8346,70.18385
121.4131,70.11018
131.3549,67.55479
135.1309,65.19685
141.27,71.09811
106.4187,63.42211
140.1507,69.87338
140.0055,67.2773
124.8413,66.189
134.9238,65.71651
136.0939,68.09428
133.6055,69.12266
114.209,69.44989
144.4419,67.09671
127.578,68.50605
114.5292,68.14059
118.9804,66.53479
118.8584,67.30796
114.4406,66.46388
117.1258,68.23072
139.3579,70.06314
141.7621,69.26881
117.3159,70.1554
136.9107,66.0776
130.915,68.95747
124.4251,66.76727
141.0605,69.8097
125.3143,67.93231
151.3939,69.44794
118.1643,71.14183
114.446,66.84818
118.5776,67.75431
129.1185,70.83193
126.5898,69.21843
133.0472,68.20571
133.0028,67.32344
130.5289,67.46411
110.4494,67.70673
131.6199,68.5877
142.8787,70.18028
137.0263,69.85138
141.9518,68.82396
123.7734,68.58454
121.7871,66.17491
112.7853,68.29599
121.0144,66.01446
124.4965,70.42725
125.2296,65.95003
121.1903,67.28507
140.1737,70.23598
136.5133,66.37594
124.2645,65.72229
150.1384,72.69022
107.7887,65.52858
128.8673,68.71508
133.2224,69.34245
125.7706,67.38242
130.8925,68.05083
151.5925,69.86498
114.9571,64.51717
139.6118,69.20595
127.7814,67.98607
139.3701,70.14776
130.907,70.4986
134.945,66.86758
104.7127,68.64908
113.4475,67.91149
116.3492,69.24385
109.5586,64.48072
126.9269,71.64447
146.8967,70.04642
126.8031,68.12343
122.345,65.23383
127.8701,68.27239
124.9103,66.17894
123.0154,65.83059
107.4306,65.62889
111.6473,70.92752
130.6183,69.29069
132.766,69.91684
125.9357,72.73301
113.1008,68.44904
123.1309,66.49335
122.7007,72.21533
139.1563,69.53524
122.5688,64.79882
126.915,67.38254
131.7026,67.65345
144.6798,70.01257
133.332,66.05945
109.8084,65.21051
132.9511,68.39529
123.6623,63.99095
120.0304,70.31847
123.1364,70.15159
122.7495,68.01671
125.8274,68.06098
117.2347,66.98618
142.7741,68.8061
114.5538,70.30067
111.1723,65.68106
141.7056,69.27665
126.5743,71.68898
148.2722,67.17092
132.6836,69.24215
126.8221,68.73563
125.4763,69.00812
130.1342,68.69462
123.2715,68.53874
129.9806,67.68634
138.6734,69.60608
130.7056,68.91393
113.3707,66.17148
139.6833,67.46209
148.8002,72.83513
90.91793,64.01976
123.7533,68.02868
132.4995,68.51623
131.3128,70.88524
116.5172,65.29862
109.1144,65.7635
129.339,65.46143
114.6394,65.99098
136.1447,65.57951
144.5925,69.70616
107.9777,66.1974
122.0759,68.23074
123.3232,65.97964
133.6208,71.26857
159.2724,72.01497
148.7762,68.93137
120.2868,67.36601
110.3036,70.12256
137.6134,68.84918
132.4802,67.62215
136.4192,67.13659
137.2703,70.39143
134.8569,68.68117
118.8555,66.92629
144.0381,69.87266
128.518,67.94061
125.988,68.495
121.0884,69.45516
125.3854,67.72991
141.3991,69.85473
141.1397,66.63111
116.8585,66.36326
131.1664,68.2269
134.5811,68.40577
133.1242,68.44489
137.7195,70.94089
130.2491,69.65687
109.5825,65.06613
142.8719,71.81628
101.6217,65.92674
112.3553,66.52018
131.0845,70.52744
131.0484,66.25032
111.5548,64.72936
110.8498,63.79906
127.4708,65.38373
107.7067,65.57359
115.1232,66.57608
112.1197,67.28745
128.0777,66.14358
119.4651,66.11741
124.5983,67.68233
126.0285,68.74723
111.3977,66.5915
127.722,65.01782
124.8207,69.28345
122.9788,67.19343
117.7117,69.81336
120.7289,66.55388
121.3302,66.14617
146.6089,69.93036
126.013,66.70056
128.1474,67.68095
129.5415,67.87796
121.5145,67.65549
157.9626,71.1713
127.8941,69.01806
127.1594,70.58265
140.8109,70.89693
140.1451,68.51895
132.7723,66.61835
116.0089,66.07169
121.2886,68.1535
147.5384,72.89832
138.8642,69.90164
120.8563,66.50525
125.8179,69.27168
135.3753,70.53643
107.6247,65.1243
122.9851,70.34418
131.7164,69.13083
110.3376,65.21067
100.2532,67.08781
106.579,64.65639
121.223,66.28071
130.5588,71.30341
132.6182,66.91234
132.613,70.84318
117.8331,66.65796
94.29987,64.54303
125.1826,66.43942
125.3684,66.60747
117.4577,66.38807
130.8168,66.85611
128.3144,68.50863
118.4083,63.45049
129.4669,67.54653
116.7348,65.41398
146.8505,66.91885
120.2168,67.59652
136.2774,67.05552
130.1697,68.00153
134.8282,70.33681
126.2799,69.10376
142.6738,68.12704
121.2891,67.5512
111.1965,68.78357
130.424,66.62497
138.8309,67.88387
125.105,67.75152
141.6323,68.3286
149.779,71.05207
118.6268,68.11943
119.4357,66.44223
134.9113,71.4563
133.1629,68.60548
147.2884,70.82734
117.6717,68.89076
122.843,67.15411
125.7926,68.76271
143.2531,70.53185
127.2118,66.47953
113.7238,67.94262
130.932,68.79538
129.5075,69.95518
157.6149,69.99489
125.4636,66.55505
105.3601,65.14815
130.4476,70.40094
152.0527,68.32002
143.9545,65.60842
136.1993,70.63864
117.4157,65.08404
114.5616,64.31842
115.1065,66.0525
121.8544,67.35994
150.2085,70.1376
122.1628,67.49796
115.5902,67.1125
133.3105,67.27925
141.4402,66.55492
130.7908,68.1384
143.1515,68.54096
138.0426,68.52593
120.9532,70.77318
104.5502,66.72984
120.3066,66.30573
116.7474,66.1654
127.6185,65.52686
128.7638,71.0176
132.1263,64.0731
136.2565,67.07894
114.2461,66.92118
117.7804,63.92073
121.7656,66.76895
117.4512,67.31046
137.7336,66.94519
133.2135,69.97793
114.16,66.4156
136.8798,69.46121
125.4235,66.47267
121.4915,67.69989
123.3492,68.6046
107.8004,66.82256
117.1775,66.31555
126.3083,69.11039
115.3139,65.94386
143.7522,69.86148
113.2482,64.55479
131.7643,65.56126
125.8387,65.07865
115.8846,66.30496
139.0539,68.63331
121.7331,67.39243
141.1317,66.73104
127.9611,65.57961
132.1352,67.97668
129.76,62.60611
129.4162,66.26361
118.7804,65.65796
105.7105,66.31902
124.8365,65.15141
141.8106,67.06755
123.0209,68.07294
118.3051,68.73375
123.1286,66.50974
125.0842,71.35483
118.0443,67.36943
134.41,66.53342
132.5899,67.44518
123.6421,69.37871
136.737,68.47617
130.4451,66.81962
121.9836,68.62691
124.8816,70.55478
110.6805,65.26709
108.9072,65.35329
129.7145,65.63866
140.2426,69.57228
137.8126,66.41871
140.6602,68.25694
136.5621,70.74604
121.0365,68.35787
141.548,69.64013
137.184,65.35452
156.5442,71.92675
137.22,70.13403
121.5264,65.16717
122.0461,69.31063
131.3132,66.33317
127.5565,68.65304
135.3191,70.27541
128.8936,67.57713
134.756,69.1971
129.9452,69.6239
127.9121,65.86809
134.6123,69.92456
138.5594,68.42315
145.1953,67.61231
113.7951,68.12858
118.6754,64.76601
129.7622,65.33382
133.5081,67.64472
139.8787,69.06267
117.2661,67.17574
116.9811,65.69758
141.1557,68.57486
138.224,66.34328
119.847,62.78196
112.5769,65.28308
139.7362,69.9312
130.6158,65.2271
142.2788,71.57674
134.2085,69.1121
123.6683,68.83916
119.1475,66.39741
133.9891,66.69861
115.6216,64.95406
135.2493,69.50341
115.9697,69.43668
121.3118,67.07002
134.3579,70.49846
143.0344,69.18776
119.856,67.48622
124.8424,67.40826
127.9505,69.43651
112.225,64.15318
137.3179,69.14007
120.1185,68.8929
93.44115,64.95274
137.0321,66.41945
124.5909,67.42646
126.3297,65.63755
128.3273,70.16858
130.688,66.23711
138.4146,66.49138
116.7381,65.0471
118.1314,67.08449
128.2028,64.3389
113.1561,64.20833
113.1405,66.89449
126.8992,65.79218
131.3916,68.843
143.3004,71.09755
122.9986,63.8882
136.7665,68.35671
140.3565,69.47682
138.7555,69.0265
135.4454,70.29803
135.3925,70.84459
144.6497,71.86799
139.8465,69.57461
136.5899,70.88841
123.7762,67.94317
127.8934,67.70347
148.9399,68.59478
128.9211,66.91402
125.5417,68.33449
140.4392,64.65946
115.642,66.05221
130.7133,70.24304
119.0077,67.37048
128.0902,69.95831
153.0286,70.64717
127.6482,70.5802
134.8113,68.86101
121.5345,68.7432
128.304,67.17409
107.3133,65.78148
136.2616,67.52494
149.1684,67.08075
129.6252,67.69345
105.8442,64.64051
113.9182,69.36402
142.8796,69.2178
119.1631,67.36034
117.8529,65.63764
126.8712,68.76324
124.9338,68.17144
103.8489,65.83305
130.2827,69.30622
123.8101,70.8049
137.5423,66.59071
104.9377,64.67352
129.2747,71.93986
120.458,67.64634
126.8398,68.73411
127.1688,66.95634
130.0389,72.56549
136.9061,67.36934
135.9857,70.02946
110.9114,66.54034
113.6583,67.74769
144.701,67.57706
133.8333,66.52633
152.127,69.15551
122.7961,69.19157
118.2649,66.60061
106.2097,67.07004
148.5705,69.57028
101.4527,69.23016
137.5001,69.26795
123.1061,67.56717
142.433,69.10176
127.3761,68.54151
151.2788,70.86149
124.5609,67.9873
127.1598,71.04092
140.2543,66.70805
113.7058,65.77676
116.248,66.79414
109.5517,65.93191
131.8711,67.72422
112.366,66.72423
115.4197,66.68607
119.9769,67.25768
128.2009,70.52978
128.6789,69.74125
115.2882,68.75608
136.677,67.61299
137.7854,72.13419
126.6205,67.91004
125.3221,66.18756
144.446,71.71529
137.8075,70.6841
143.0609,71.87845
131.826,67.75918
122.1749,67.09216
105.8924,66.79895
118.8125,63.56132
139.3133,66.49532
124.2763,68.50215
116.7159,66.83975
134.415,70.64111
117.703,66.0167
126.8963,67.3482
120.9883,67.26092
140.3611,70.82199
102.5002,68.33332
132.5554,69.37897
119.6373,64.7609
125.9149,68.699
125.5505,69.49404
122.5232,68.0849
134.8766,66.37539
121.5063,66.75613
123.3271,69.64206
133.0832,69.77774
118.9607,69.49214
101.1193,65.84828
143.1946,70.71369
126.7384,68.48099
141.1484,69.37374
135.1763,70.52541
128.8899,68.70978
109.3522,67.62641
137.5541,68.33709
139.1303,68.23178
132.0641,67.91161
136.4673,70.32186
128.5349,66.39807
134.4822,66.51667
122.5729,69.61525
140.0854,67.63565
139.9112,71.06313
127.4324,70.62246
142.9016,73.99549
125.8276,67.4663
101.2434,65.91279
115.9997,65.60691
126.7393,69.50033
133.5447,69.43735
116.1499,69.00905
124.1333,68.58614
118.7229,66.96198
135.4686,64.56606
132.5799,69.48658
145.9751,65.65789
112.1247,66.80094
135.9755,68.93784
120.921,68.90478
132.7228,68.50005
135.0685,68.02851
134.8578,69.2145
141.7791,68.48721
151.4206,68.80928
134.1504,67.04824
139.3242,68.89055
132.5058,68.75779
143.5202,72.33195
121.8849,66.51286
122.9302,66.7188
118.5206,67.20628
131.9154,70.19428
122.5787,65.51378
113.5812,68.83979
129.9893,66.95528
123.9609,68.03878
119.9164,71.01151
124.9403,69.14341
131.6645,68.86125
109.2955,64.6203
110.9724,68.44749
121.5044,68.82404
127.7426,66.41585
147.5692,68.86164
148.7053,65.7798
109.0177,63.82215
119.6017,67.97504
123.7223,68.39135
124.8416,66.54816
144.0008,71.1807
136.0093,66.03415
127.1191,66.19208
121.6531,65.8689
128.9604,68.65011
135.4419,68.79753
123.0735,66.39828
120.0428,68.08765
120.2027,68.20122
124.8094,64.65154
133.7108,69.30569
118.2086,67.89566
131.8546,66.23676
113.6315,66.84304
131.1206,68.77237
141.022,68.78389
128.1661,70.30029
124.7755,67.68475
131.8861,69.56671
124.6139,69.36532
112.5943,66.46909
146.4358,71.37399
126.6456,68.12643
136.9902,69.49226
118.1795,65.07859
144.6287,66.27357
154.9408,70.26356
116.9522,67.37111
140.6401,68.38613
116.6275,68.68559
136.6266,66.67024
131.1853,71.15168
113.9441,63.86399
134.6576,69.25001
107.6304,67.20448
106.9521,66.94316
146.6396,67.99592
114.9585,67.12143
131.0168,69.87331
127.6156,67.35332
145.1178,71.53386
153.9562,75.11519
133.6125,67.61043
127.6976,64.23075
126.4846,65.51542
90.6784,63.1937
109.923,68.69521
101.8528,66.22516
114.3461,69.44849
125.1501,70.73043
157.2751,70.1737
111.8687,64.7817
102.5247,63.91382
129.9915,68.02246
156.3703,70.48458
122.7189,68.31433
125.6964,68.63014
126.2062,68.12174
155.2615,67.40773
142.8808,68.97304
121.262,65.72097
124.3155,68.32077
111.6843,67.56613
124.186,69.50262
126.4867,67.82427
142.6651,70.85958
108.8473,64.04489
116.66,66.43905
143.6181,68.79621
123.0933,70.05244
115.0598,66.04605
132.1098,69.05127
120.7598,65.61974
119.7671,67.60382
122.1496,67.89065
123.9711,70.01739
121.4194,67.80728
123.66,67.14185
98.05813,65.39888
133.8099,68.70988
141.6987,69.04936
117.5158,67.91969
132.1645,72.30217
124.5106,63.7019
105.7802,70.475
133.4242,67.64613
125.3875,67.75898
132.6382,69.1102
121.0751,65.59124
121.5355,67.63581
